admin1_name,season_yr,season_num,DER.sos,DER.eos,season_length_days,total_rain_mm
Kilifi,2013,2,2013-11-13 00:00:00,2014-01-28 12:00:00,76,11074.499999999998
Kilifi,2014,1,2014-04-02 00:00:00,2014-07-20 00:00:00,109,10343.299999999996
Kilifi,2014,3,2014-10-18 00:00:00,2015-01-12 00:00:00,86,20704.800000000003
Kilifi,2015,1,2015-04-08 00:00:00,2015-07-31 00:00:00,114,11031.3
Kilifi,2015,2,2015-10-29 00:00:00,2016-01-25 00:00:00,88,22409.3
Kilifi,2016,1,2016-04-18 00:00:00,2016-08-02 12:00:00,106,8383.899999999998
Kilifi,2016,3,2016-11-16 12:00:00,2017-02-11 12:00:00,87,15721.599999999997
Kilifi,2017,1,2017-04-27 00:00:00,2017-08-06 00:00:00,101,11595.399999999998
Kilifi,2017,2,2017-10-29 00:00:00,2018-01-15 00:00:00,78,20237.899999999998
Kilifi,2018,1,2018-03-20 00:00:00,2018-07-26 00:00:00,128,22730.100000000006
Kilifi,2018,2,2018-10-27 00:00:00,2019-01-14 00:00:00,79,11503.3
Kilifi,2019,1,2019-05-04 00:00:00,2019-08-18 12:00:00,106,4714.9
Kilifi,2019,2,2019-10-09 00:00:00,2020-02-18 00:00:00,132,10749.000000000002
Kilifi,2020,1,2020-05-25 12:00:00,2021-01-14 00:00:00,233,58490.40000000001
Kilifi,2021,1,2021-04-16 00:00:00,2021-08-02 12:00:00,108,5227.8
Kilifi,2021,2,2021-12-02 00:00:00,2021-12-13 00:00:00,11,0.0
Kilifi,2022,1,2021-12-13 00:00:00,2022-02-18 00:00:00,67,5579.799999999998
Kilifi,2022,2,2022-05-14 00:00:00,2022-09-05 12:00:00,114,9430.799999999997
Kilifi,2022,3,2022-11-06 00:00:00,2023-01-22 00:00:00,77,7922.5999999999985
Kilifi,2023,1,2023-04-15 00:00:00,2023-08-08 00:00:00,115,13056.2
Kilifi,2023,3,2023-10-28 12:00:00,2024-02-05 00:00:00,99,42118.59999999999
Kilifi,2024,1,2024-04-18 00:00:00,2024-08-26 00:00:00,130,4569.1
Kilifi,2024,3,2024-10-19 00:00:00,2024-12-14 00:00:00,56,26939.6
Kirinyaga,2000,1,2000-04-12 12:00:00,2000-06-10 00:00:00,58,1112.6999999999998
Kirinyaga,2000,2,2000-09-04 00:00:00,2000-11-23 00:00:00,80,0.0
Kirinyaga,2001,1,2000-11-23 00:00:00,2001-03-06 00:00:00,103,2317.0
Kirinyaga,2001,2,2001-04-11 12:00:00,2001-08-10 00:00:00,120,1988.3999999999999
Kirinyaga,2001,3,2001-11-06 00:00:00,2002-01-27 00:00:00,82,1844.5999999999995
Kirinyaga,2002,1,2002-03-23 12:00:00,2002-07-13 00:00:00,111,7215.100000000001
Kirinyaga,2002,2,2002-10-25 00:00:00,2003-01-22 12:00:00,89,2702.1000000000004
Kirinyaga,2003,1,2003-04-15 00:00:00,2003-08-02 12:00:00,109,6848.300000000001
Kirinyaga,2003,3,2003-09-14 00:00:00,2004-02-11 00:00:00,150,7677.3
Kirinyaga,2004,1,2004-04-05 00:00:00,2004-07-03 00:00:00,89,2039.4999999999998
Kirinyaga,2004,3,2004-10-23 00:00:00,2005-01-17 00:00:00,86,3596.5000000000005
Kirinyaga,2005,1,2005-04-16 00:00:00,2005-07-23 12:00:00,98,7483.6
Kirinyaga,2005,2,2005-10-16 00:00:00,2006-01-02 12:00:00,78,1865.2999999999997
Kirinyaga,2006,1,2006-03-22 00:00:00,2006-07-07 00:00:00,107,5031.4
Kirinyaga,2006,2,2006-10-25 12:00:00,2007-02-05 00:00:00,102,9943.800000000001
Kirinyaga,2007,1,2007-04-13 12:00:00,2007-07-15 12:00:00,93,3583.4000000000005
Kirinyaga,2007,3,2007-08-30 12:00:00,2008-02-03 12:00:00,157,10981.000000000002
Kirinyaga,2008,1,2008-04-03 00:00:00,2008-07-01 12:00:00,89,2348.6
Kirinyaga,2008,3,2008-09-24 12:00:00,2009-01-30 12:00:00,128,11911.300000000001
Kirinyaga,2009,1,2009-04-12 00:00:00,2009-06-28 00:00:00,77,2043.0
Kirinyaga,2009,2,2009-10-27 00:00:00,2010-01-07 00:00:00,72,0.0
Kirinyaga,2010,1,2010-01-07 00:00:00,2010-07-23 00:00:00,197,8786.100000000002
Kirinyaga,2010,3,2010-08-28 00:00:00,2010-10-05 00:00:00,38,104.9
Kirinyaga,2010,2,2010-10-20 00:00:00,2011-01-05 00:00:00,77,2221.9
Kirinyaga,2011,1,2011-04-06 00:00:00,2011-07-14 00:00:00,99,3069.9999999999995
Kirinyaga,2011,3,2011-09-30 00:00:00,2012-02-24 00:00:00,147,18114.300000000003
Kirinyaga,2012,1,2012-04-15 00:00:00,2012-06-28 00:00:00,74,9187.0
Kirinyaga,2012,2,2012-10-27 00:00:00,2013-02-07 00:00:00,103,4798.100000000001
Kirinyaga,2013,1,2013-03-28 12:00:00,2013-06-28 12:00:00,92,5843.9000000000015
Kirinyaga,2013,2,2013-11-03 00:00:00,2014-02-04 00:00:00,93,1588.7999999999995
Kirinyaga,2014,1,2014-03-10 00:00:00,2014-06-29 00:00:00,111,3405.2000000000007
Kirinyaga,2014,2,2014-10-20 00:00:00,2015-01-08 00:00:00,80,2747.2
Kirinyaga,2015,1,2015-04-06 00:00:00,2015-07-19 00:00:00,104,2973.1000000000004
Kirinyaga,2015,2,2015-10-24 00:00:00,2016-02-19 00:00:00,118,6840.500000000001
Kirinyaga,2016,1,2016-04-24 12:00:00,2016-07-11 12:00:00,78,1547.1999999999998
Kirinyaga,2016,2,2016-10-28 12:00:00,2017-02-07 00:00:00,101,4603.199999999999
Kirinyaga,2017,1,2017-04-15 00:00:00,2017-07-26 00:00:00,102,3365.8999999999996
Kirinyaga,2017,2,2017-10-24 00:00:00,2018-01-04 00:00:00,72,3080.200000000001
Kirinyaga,2018,1,2018-03-20 00:00:00,2018-08-04 00:00:00,137,18606.000000000004
Kirinyaga,2018,2,2018-10-15 00:00:00,2019-01-26 00:00:00,103,3083.1000000000004
Kirinyaga,2019,1,2019-04-28 00:00:00,2019-07-14 12:00:00,77,1861.3999999999999
Kirinyaga,2019,2,2019-09-13 00:00:00,2020-02-06 00:00:00,146,1181.2000000000007
Kirinyaga,2020,1,2020-04-11 00:00:00,2020-08-12 00:00:00,123,4786.799999999999
Kirinyaga,2020,2,2020-10-20 00:00:00,2021-01-26 00:00:00,98,3967.5
Kirinyaga,2021,1,2021-04-12 00:00:00,2021-07-13 00:00:00,92,2009.0000000000005
Kirinyaga,2021,2,2021-11-09 00:00:00,2022-02-02 12:00:00,85,1802.6999999999996
Kirinyaga,2022,1,2022-04-08 12:00:00,2022-06-20 00:00:00,72,2419.4
Kirinyaga,2022,2,2022-10-30 12:00:00,2023-01-19 00:00:00,80,5634.000000000001
Kirinyaga,2023,1,2023-03-30 00:00:00,2023-07-10 00:00:00,102,6073.1
Kirinyaga,2023,2,2023-10-29 00:00:00,2024-02-01 00:00:00,95,6091.200000000001
Kirinyaga,2024,1,2024-04-02 00:00:00,2024-07-19 00:00:00,108,11312.800000000001
Kirinyaga,2024,2,2024-10-17 00:00:00,2024-12-18 00:00:00,62,4097.4
Kisii,2000,1,2000-04-06 00:00:00,2000-07-20 00:00:00,105,5927.100000000001
Kisii,2000,2,2000-10-12 00:00:00,2001-02-01 00:00:00,112,4285.6
Kisii,2001,1,2001-04-09 00:00:00,2001-07-23 00:00:00,105,6023.8
Kisii,2001,2,2001-10-06 00:00:00,2001-12-30 00:00:00,85,3313.3
Kisii,2002,1,2002-03-25 00:00:00,2002-07-02 00:00:00,99,5206.500000000001
Kisii,2002,2,2002-10-27 00:00:00,2003-01-26 00:00:00,91,2865.7000000000003
Kisii,2003,1,2003-04-09 00:00:00,2003-07-22 12:00:00,104,4806.5
Kisii,2003,2,2003-10-03 00:00:00,2004-01-14 00:00:00,103,2030.2
Kisii,2004,1,2004-03-23 00:00:00,2004-06-25 00:00:00,94,4119.400000000001
Kisii,2004,2,2004-09-23 00:00:00,2005-02-24 12:00:00,154,8842.800000000001
Kisii,2005,1,2005-03-25 12:00:00,2005-07-07 12:00:00,104,3290.399999999999
Kisii,2005,2,2005-10-06 00:00:00,2005-12-15 00:00:00,70,1145.4
Kisii,2006,1,2006-03-18 00:00:00,2006-07-09 12:00:00,113,6939.000000000001
Kisii,2006,2,2006-10-25 00:00:00,2007-02-07 00:00:00,105,6993.799999999999
Kisii,2007,1,2007-04-11 00:00:00,2007-07-17 00:00:00,97,1976.0000000000002
Kisii,2007,2,2007-10-17 00:00:00,2008-01-08 00:00:00,83,1647.3999999999999
Kisii,2008,1,2008-03-31 00:00:00,2008-07-17 00:00:00,108,5207.200000000001
Kisii,2008,2,2008-09-06 12:00:00,2008-12-13 12:00:00,98,3447.7000000000007
Kisii,2009,1,2009-03-16 00:00:00,2009-06-26 00:00:00,102,4709.8
Kisii,2009,2,2009-09-20 00:00:00,2010-01-26 00:00:00,128,4021.4000000000005
Kisii,2010,1,2010-03-18 00:00:00,2010-07-02 00:00:00,106,8747.1
Kisii,2010,2,2010-09-21 12:00:00,2011-01-15 00:00:00,115,4433.2
Kisii,2011,1,2011-04-07 00:00:00,2011-08-21 00:00:00,136,11464.500000000002
Kisii,2011,2,2011-10-07 00:00:00,2012-01-11 00:00:00,96,6090.300000000001
Kisii,2012,1,2012-04-03 00:00:00,2012-08-28 00:00:00,147,16626.0
Kisii,2012,2,2012-10-09 00:00:00,2013-01-14 12:00:00,97,4121.1
Kisii,2013,1,2013-03-31 00:00:00,2013-06-27 00:00:00,88,3616.4999999999995
Kisii,2013,2,2013-09-22 00:00:00,2014-01-18 12:00:00,118,3802.400000000001
Kisii,2014,1,2014-04-03 00:00:00,2014-08-01 00:00:00,120,2862.1999999999994
Kisii,2014,2,2014-10-03 00:00:00,2015-01-11 00:00:00,100,5264.0
Kisii,2015,1,2015-04-16 00:00:00,2015-08-20 00:00:00,126,10155.400000000003
Kisii,2015,2,2015-10-25 00:00:00,2016-01-25 00:00:00,92,3636.999999999999
Kisii,2016,1,2016-04-08 00:00:00,2016-07-07 00:00:00,90,5793.4000000000015
Kisii,2016,2,2016-10-02 12:00:00,2016-12-22 00:00:00,80,1051.0
Kisii,2017,1,2017-03-16 00:00:00,2017-06-30 00:00:00,106,4754.300000000001
Kisii,2017,2,2017-09-18 12:00:00,2018-01-01 00:00:00,104,3358.9
Kisii,2018,1,2018-03-31 12:00:00,2018-07-20 00:00:00,110,6596.400000000001
Kisii,2018,2,2018-10-21 00:00:00,2019-01-17 00:00:00,88,3490.5000000000005
Kisii,2019,1,2019-04-17 00:00:00,2019-08-22 00:00:00,127,6165.500000000002
Kisii,2019,2,2019-10-12 12:00:00,2020-03-01 00:00:00,140,13600.5
Kisii,2020,1,2020-04-10 12:00:00,2020-07-06 12:00:00,87,4206.4
Kisii,2020,2,2020-10-14 00:00:00,2021-01-18 00:00:00,96,4004.9000000000005
Kisii,2021,1,2021-04-06 00:00:00,2021-06-29 00:00:00,84,4566.200000000001
Kisii,2021,2,2021-09-27 00:00:00,2022-01-14 00:00:00,109,3848.5
Kisii,2022,1,2022-04-01 00:00:00,2022-06-25 12:00:00,85,7130.0
Kisii,2022,3,2022-09-09 00:00:00,2023-01-13 00:00:00,126,16147.0
Kisii,2023,1,2023-03-25 00:00:00,2023-07-29 12:00:00,126,10010.7
Kisii,2023,2,2023-09-28 00:00:00,2024-02-12 00:00:00,137,9029.7
Kisii,2024,1,2024-04-05 12:00:00,2024-06-23 00:00:00,78,3487.1000000000004
Kisii,2024,2,2024-10-04 12:00:00,2024-12-15 00:00:00,71,5043.400000000001
Kisumu,2000,1,2000-04-12 00:00:00,2000-07-19 12:00:00,98,5154.200000000001
Kisumu,2000,2,2000-10-22 12:00:00,2001-02-20 12:00:00,121,7006.000000000001
Kisumu,2001,1,2001-04-09 12:00:00,2001-07-06 12:00:00,88,8587.500000000002
Kisumu,2001,3,2001-10-02 00:00:00,2001-12-11 00:00:00,70,4660.299999999999
Kisumu,2002,1,2002-03-21 00:00:00,2002-06-29 00:00:00,100,9600.100000000002
Kisumu,2002,2,2002-10-25 00:00:00,2003-01-29 12:00:00,96,7462.400000000001
Kisumu,2003,1,2003-04-05 00:00:00,2003-09-06 12:00:00,154,14902.099999999999
Kisumu,2003,2,2003-11-16 00:00:00,2004-01-26 00:00:00,71,724.7
Kisumu,2004,1,2004-04-02 00:00:00,2004-06-29 12:00:00,88,6968.500000000001
Kisumu,2004,3,2004-09-13 00:00:00,2005-01-31 00:00:00,140,11469.7
Kisumu,2005,1,2005-03-26 00:00:00,2005-09-22 00:00:00,180,8156.900000000001
Kisumu,2006,1,2006-03-12 00:00:00,2006-08-26 00:00:00,167,15418.400000000003
Kisumu,2006,2,2006-11-04 00:00:00,2007-02-22 00:00:00,110,8115.799999999999
Kisumu,2007,1,2007-05-15 12:00:00,2007-10-16 12:00:00,154,3912.8
Kisumu,2008,1,2008-03-27 00:00:00,2008-08-12 00:00:00,138,8555.300000000001
Kisumu,2008,3,2008-09-04 00:00:00,2008-12-08 00:00:00,95,3987.3
Kisumu,2009,1,2009-04-12 00:00:00,2009-06-29 00:00:00,78,4444.599999999999
Kisumu,2009,2,2009-10-03 00:00:00,2009-12-27 12:00:00,85,0.0
Kisumu,2010,1,2009-12-27 12:00:00,2010-09-25 00:00:00,271,2992.8
Kisumu,2011,1,2011-04-04 00:00:00,2012-01-12 12:00:00,283,26163.7
Kisumu,2012,1,2012-04-12 00:00:00,2012-09-29 00:00:00,170,11454.600000000002
Kisumu,2012,2,2012-10-20 00:00:00,2013-01-25 00:00:00,97,803.2
Kisumu,2013,1,2013-03-27 00:00:00,2013-06-16 00:00:00,81,4830.400000000001
Kisumu,2013,2,2013-09-11 12:00:00,2014-01-09 12:00:00,120,4016.300000000001
Kisumu,2014,1,2014-03-27 00:00:00,2015-01-05 00:00:00,284,26698.1
Kisumu,2015,1,2015-04-11 00:00:00,2015-08-11 00:00:00,122,9259.300000000001
Kisumu,2015,2,2015-10-21 00:00:00,2016-02-01 00:00:00,103,6029.5
Kisumu,2016,1,2016-04-14 00:00:00,2016-07-27 00:00:00,104,3229.8
Kisumu,2016,2,2016-10-18 00:00:00,2016-12-18 00:00:00,61,395.30000000000007
Kisumu,2017,1,2017-03-08 00:00:00,2017-12-20 12:00:00,287,35079.40000000001
Kisumu,2018,1,2018-03-17 00:00:00,2018-08-29 00:00:00,165,21188.9
Kisumu,2018,2,2018-10-28 00:00:00,2019-01-15 00:00:00,79,2594.9
Kisumu,2019,1,2019-04-23 00:00:00,2019-08-19 00:00:00,118,7842.7
Kisumu,2019,2,2019-09-24 00:00:00,2020-03-10 00:00:00,168,9254.6
Kisumu,2020,1,2020-04-15 00:00:00,2020-07-26 12:00:00,102,4884.1
Kisumu,2020,2,2020-10-11 00:00:00,2021-01-21 12:00:00,102,4238.7
Kisumu,2021,1,2021-04-05 00:00:00,2021-08-03 00:00:00,120,9106.700000000003
Kisumu,2021,2,2021-09-13 12:00:00,2021-12-29 12:00:00,107,2120.2000000000003
Kisumu,2022,1,2022-04-07 00:00:00,2023-01-20 00:00:00,288,45534.4
Kisumu,2023,1,2023-03-26 00:00:00,2023-08-10 00:00:00,137,12644.900000000003
Kisumu,2023,2,2023-10-07 12:00:00,2024-01-27 12:00:00,112,3726.4
Kisumu,2024,1,2024-04-17 00:00:00,2024-12-19 00:00:00,246,26477.399999999998
Kitui,2000,1,2000-03-25 00:00:00,2000-06-04 00:00:00,71,8148.599999999998
Kitui,2000,2,2000-11-10 00:00:00,2001-02-04 00:00:00,86,55793.90000000001
Kitui,2001,1,2001-03-24 00:00:00,2001-05-30 00:00:00,67,23720.699999999993
Kitui,2001,2,2001-10-29 00:00:00,2002-02-18 00:00:00,112,52036.2
Kitui,2002,1,2002-03-31 00:00:00,2002-06-18 00:00:00,79,23431.499999999993
Kitui,2002,2,2002-10-27 00:00:00,2003-01-25 00:00:00,90,65622.20000000001
Kitui,2003,1,2003-04-17 00:00:00,2003-06-20 00:00:00,64,16357.3
Kitui,2003,2,2003-10-26 00:00:00,2004-02-12 00:00:00,109,60805.5
Kitui,2004,1,2004-04-02 00:00:00,2004-06-08 00:00:00,67,4002.1999999999994
Kitui,2004,2,2004-11-07 00:00:00,2005-02-17 00:00:00,102,81851.0
Kitui,2005,1,2005-03-31 00:00:00,2005-06-03 00:00:00,64,8981.9
Kitui,2005,2,2005-11-08 00:00:00,2006-01-18 12:00:00,71,32238.199999999997
Kitui,2006,1,2006-03-22 00:00:00,2006-06-04 00:00:00,74,37841.7
Kitui,2006,2,2006-10-30 00:00:00,2007-03-03 00:00:00,124,145654.2
Kitui,2007,1,2007-10-30 00:00:00,2008-02-26 00:00:00,119,109794.50000000001
Kitui,2008,1,2008-04-04 00:00:00,2008-06-21 12:00:00,78,3654.7999999999993
Kitui,2008,2,2008-10-27 00:00:00,2009-01-01 00:00:00,66,43573.29999999999
Kitui,2009,2,2009-10-17 00:00:00,2010-02-02 00:00:00,108,58634.899999999994
Kitui,2010,1,2010-03-04 00:00:00,2010-05-29 00:00:00,86,66532.0
Kitui,2010,2,2010-10-30 00:00:00,2011-01-25 00:00:00,87,64228.99999999999
Kitui,2011,1,2011-10-27 00:00:00,2012-01-16 00:00:00,81,83294.1
Kitui,2012,1,2012-04-06 00:00:00,2012-06-08 00:00:00,63,16480.899999999998
Kitui,2012,2,2012-11-06 00:00:00,2013-02-07 00:00:00,93,52027.0
Kitui,2013,1,2013-03-14 00:00:00,2013-05-25 00:00:00,72,42204.2
Kitui,2013,2,2013-11-05 00:00:00,2014-02-15 00:00:00,102,54576.2
Kitui,2014,1,2014-03-20 00:00:00,2014-05-30 00:00:00,71,16168.699999999999
Kitui,2014,3,2014-11-01 00:00:00,2015-01-16 12:00:00,76,84760.29999999999
Kitui,2015,1,2015-03-28 00:00:00,2015-06-11 00:00:00,75,32844.0
Kitui,2015,2,2015-11-06 00:00:00,2016-02-06 00:00:00,92,74517.6
Kitui,2016,1,2016-04-20 00:00:00,2016-06-26 12:00:00,67,7522.099999999998
Kitui,2016,3,2016-11-10 00:00:00,2017-01-18 12:00:00,69,131242.3
Kitui,2017,1,2017-04-03 00:00:00,2017-06-16 00:00:00,74,24081.499999999993
Kitui,2017,2,2017-11-02 00:00:00,2018-02-06 00:00:00,96,110482.8
Kitui,2018,1,2018-03-14 00:00:00,2018-06-22 00:00:00,100,57185.20000000001
Kitui,2018,2,2018-11-19 00:00:00,2019-01-17 00:00:00,59,38989.399999999994
Kitui,2019,1,2019-04-15 00:00:00,2019-06-29 12:00:00,75,33035.399999999994
Kitui,2020,1,2019-11-17 00:00:00,2020-07-01 00:00:00,227,31416.5
Kitui,2020,2,2020-11-06 00:00:00,2021-01-27 00:00:00,82,45651.90000000001
Kitui,2021,1,2021-04-06 00:00:00,2021-06-13 00:00:00,68,9870.5
Kitui,2021,2,2021-11-27 00:00:00,2021-12-02 00:00:00,5,0.0
Kitui,2022,1,2021-12-02 00:00:00,2022-02-18 00:00:00,78,60915.299999999996
Kitui,2022,2,2022-04-19 00:00:00,2022-06-30 00:00:00,72,6652.199999999998
Kitui,2022,3,2022-11-08 00:00:00,2023-01-16 00:00:00,69,55606.7
Kitui,2023,1,2023-03-28 00:00:00,2023-06-08 00:00:00,72,50610.5
Kitui,2023,2,2023-10-29 00:00:00,2024-02-14 12:00:00,108,82866.20000000004
Kitui,2024,1,2024-03-25 00:00:00,2024-06-14 00:00:00,81,52558.0
Kitui,2024,2,2024-10-26 00:00:00,2024-12-17 00:00:00,52,82614.20000000001
Kwale,2000,1,2000-04-19 00:00:00,2000-09-22 00:00:00,156,14938.300000000001
Kwale,2000,2,2000-11-12 00:00:00,2001-02-04 00:00:00,84,12793.9
Kwale,2001,1,2001-04-15 00:00:00,2001-08-28 00:00:00,135,30491.2
Kwale,2001,3,2001-11-12 12:00:00,2002-01-08 00:00:00,56,203.29999999999998
Kwale,2002,1,2002-03-07 00:00:00,2002-07-28 00:00:00,143,7335.6
Kwale,2002,2,2002-09-30 00:00:00,2003-01-29 00:00:00,121,26340.800000000007
Kwale,2003,1,2003-04-17 00:00:00,2003-08-10 00:00:00,115,11838.400000000001
Kwale,2003,2,2003-10-22 00:00:00,2003-12-26 00:00:00,65,158.39999999999998
Kwale,2004,1,2004-02-27 12:00:00,2004-08-10 00:00:00,164,12790.1
Kwale,2004,2,2004-10-20 00:00:00,2005-01-07 12:00:00,79,12700.0
Kwale,2005,1,2005-04-03 00:00:00,2005-08-04 00:00:00,123,9170.900000000001
Kwale,2005,2,2005-10-26 00:00:00,2005-12-28 00:00:00,63,5606.900000000001
Kwale,2006,1,2006-03-28 00:00:00,2006-08-29 00:00:00,154,17448.600000000002
Kwale,2006,2,2006-10-13 00:00:00,2007-02-03 00:00:00,113,18539.000000000004
Kwale,2007,1,2007-04-26 00:00:00,2007-09-15 00:00:00,142,20736.900000000005
Kwale,2007,2,2007-10-27 00:00:00,2008-01-06 00:00:00,71,2398.7999999999993
Kwale,2008,1,2008-04-08 12:00:00,2008-08-08 00:00:00,121,8342.6
Kwale,2008,2,2008-10-27 12:00:00,2009-01-03 00:00:00,67,4798.5999999999985
Kwale,2009,1,2009-04-27 00:00:00,2009-08-17 00:00:00,112,6457.9
Kwale,2009,2,2009-10-30 00:00:00,2010-02-02 00:00:00,95,8228.0
Kwale,2010,1,2010-04-07 12:00:00,2010-08-04 00:00:00,118,13584.9
Kwale,2010,2,2010-10-26 00:00:00,2011-01-03 00:00:00,69,6548.099999999999
Kwale,2011,1,2011-04-09 00:00:00,2011-07-08 00:00:00,90,3590.9999999999995
Kwale,2011,2,2011-10-05 00:00:00,2012-01-11 00:00:00,98,13000.300000000001
Kwale,2012,1,2012-04-20 00:00:00,2012-07-30 12:00:00,101,6326.799999999999
Kwale,2012,2,2012-10-27 00:00:00,2013-01-19 00:00:00,84,10548.899999999996
Kwale,2013,1,2013-04-14 00:00:00,2013-09-14 00:00:00,153,15584.599999999999
Kwale,2013,2,2013-10-19 00:00:00,2014-01-23 00:00:00,96,9450.099999999999
Kwale,2014,1,2014-04-02 00:00:00,2014-10-02 00:00:00,183,16377.099999999999
Kwale,2014,3,2014-10-13 12:00:00,2015-01-10 00:00:00,88,10189.7
Kwale,2015,1,2015-04-11 00:00:00,2015-09-10 00:00:00,152,19066.2
Kwale,2015,2,2015-10-27 00:00:00,2016-01-21 00:00:00,86,17900.0
Kwale,2016,1,2016-03-31 00:00:00,2016-07-07 00:00:00,98,6084.0999999999985
Kwale,2016,2,2016-11-22 00:00:00,2017-01-23 00:00:00,62,1872.6999999999998
Kwale,2017,1,2017-04-29 00:00:00,2017-09-06 00:00:00,130,20156.0
Kwale,2017,2,2017-10-18 00:00:00,2018-01-06 00:00:00,80,20033.100000000006
Kwale,2018,1,2018-03-15 00:00:00,2018-07-22 00:00:00,129,13080.6
Kwale,2018,2,2018-10-25 00:00:00,2019-01-17 00:00:00,84,7361.499999999999
Kwale,2019,1,2019-05-06 00:00:00,2019-08-06 00:00:00,92,9460.299999999997
Kwale,2019,2,2019-10-14 00:00:00,2020-02-05 00:00:00,114,494.7000000000003
Kwale,2020,1,2020-10-26 00:00:00,2021-01-25 00:00:00,91,27118.300000000003
Kwale,2021,1,2021-04-18 00:00:00,2021-07-29 00:00:00,102,9044.4
Kwale,2021,2,2021-12-03 00:00:00,2021-12-29 00:00:00,26,0.0
Kwale,2022,1,2021-12-29 00:00:00,2022-04-24 00:00:00,116,685.9999999999999
Kwale,2022,2,2022-06-13 00:00:00,2023-01-25 00:00:00,226,16630.4
Kwale,2023,1,2023-04-24 00:00:00,2023-08-16 00:00:00,114,9334.600000000002
Kwale,2023,2,2023-10-30 00:00:00,2024-02-05 12:00:00,98,17812.100000000002
Kwale,2024,1,2024-04-11 00:00:00,2024-08-06 12:00:00,117,641.3000000000002
Kwale,2024,2,2024-10-18 00:00:00,2024-12-19 00:00:00,62,3939.7000000000003
Laikipia,2000,1,2000-07-08 00:00:00,2001-01-15 00:00:00,191,11127.2
Laikipia,2001,1,2001-04-02 00:00:00,2001-08-30 00:00:00,150,10484.399999999998
Laikipia,2001,2,2001-10-29 00:00:00,2002-01-04 00:00:00,67,6853.999999999998
Laikipia,2002,1,2002-04-05 00:00:00,2002-07-09 00:00:00,95,17722.499999999996
Laikipia,2002,2,2002-11-04 00:00:00,2003-01-29 00:00:00,86,5213.2
Laikipia,2003,1,2003-04-17 00:00:00,2003-07-25 00:00:00,99,7618.499999999998
Laikipia,2003,2,2003-10-30 00:00:00,2004-02-01 12:00:00,94,13870.199999999997
Laikipia,2004,1,2004-04-07 00:00:00,2004-06-18 00:00:00,72,11884.3
Laikipia,2004,2,2004-10-26 00:00:00,2004-12-30 00:00:00,65,8741.3
Laikipia,2005,1,2005-04-19 00:00:00,2005-09-07 00:00:00,141,12699.399999999998
Laikipia,2006,1,2006-03-31 00:00:00,2006-07-26 00:00:00,117,5518.699999999999
Laikipia,2006,2,2006-11-03 00:00:00,2007-02-18 00:00:00,107,30647.700000000004
Laikipia,2007,1,2007-04-30 00:00:00,2008-01-16 12:00:00,261,91642.60000000002
Laikipia,2008,1,2008-04-01 00:00:00,2008-07-01 00:00:00,91,2265.9
Laikipia,2008,2,2008-08-25 00:00:00,2008-12-29 00:00:00,126,17985.199999999993
Laikipia,2009,1,2009-05-07 00:00:00,2009-08-19 12:00:00,104,331.49999999999994
Laikipia,2009,2,2009-10-20 00:00:00,2009-12-13 00:00:00,54,0.0
Laikipia,2010,1,2009-12-13 00:00:00,2010-12-17 00:00:00,369,102602.50000000003
Laikipia,2011,1,2011-05-26 00:00:00,2012-01-20 00:00:00,239,42633.70000000001
Laikipia,2012,1,2012-04-18 00:00:00,2013-01-15 00:00:00,272,91290.80000000002
Laikipia,2013,1,2013-03-30 00:00:00,2013-09-16 00:00:00,170,19268.4
Laikipia,2013,2,2013-11-03 00:00:00,2014-01-11 00:00:00,69,4586.599999999999
Laikipia,2014,1,2014-03-26 12:00:00,2014-07-04 00:00:00,99,1238.8
Laikipia,2014,2,2014-09-06 00:00:00,2014-12-30 00:00:00,115,5464.9
Laikipia,2015,1,2015-04-16 00:00:00,2015-07-17 00:00:00,92,7455.099999999998
Laikipia,2015,2,2015-11-05 00:00:00,2016-02-13 00:00:00,100,17361.999999999996
Laikipia,2016,1,2016-04-20 00:00:00,2016-08-08 00:00:00,110,6025.999999999999
Laikipia,2016,2,2016-10-29 00:00:00,2017-01-09 00:00:00,72,5380.5999999999985
Laikipia,2017,1,2017-06-15 12:00:00,2017-12-25 00:00:00,192,37773.100000000006
Laikipia,2018,1,2018-03-25 00:00:00,2018-08-12 00:00:00,140,45042.9
Laikipia,2018,2,2018-11-06 00:00:00,2019-01-18 00:00:00,73,3755.8999999999996
Laikipia,2019,1,2019-05-22 00:00:00,2020-03-05 00:00:00,288,33941.90000000001
Laikipia,2020,1,2020-05-23 00:00:00,2020-12-25 00:00:00,216,51855.90000000002
Laikipia,2021,1,2021-04-23 00:00:00,2021-10-10 12:00:00,170,6817.7
Laikipia,2022,1,2022-05-21 00:00:00,2023-01-21 12:00:00,245,45490.8
Laikipia,2023,1,2023-04-05 00:00:00,2023-07-04 00:00:00,90,12959.199999999999
Laikipia,2023,2,2023-10-26 00:00:00,2024-01-29 00:00:00,95,12185.1
Laikipia,2024,1,2024-04-04 00:00:00,2024-12-18 00:00:00,258,91333.80000000002
Lamu,2000,1,2000-04-17 00:00:00,2000-09-12 00:00:00,148,26770.98
Lamu,2000,2,2000-10-17 00:00:00,2001-01-17 00:00:00,92,4975.699999999999
Lamu,2001,1,2001-04-18 00:00:00,2001-10-16 00:00:00,181,40504.899999999994
